TokenID,Price
9999,0.979
5181,11.5445
10,4.8100000000000005
6006,1.65
5102,1.5995
5114,1.5999999999999999
4941,4.506
6621,4.607824999999999
7205,1.2
2775,1.3733333333333333
2476,6.747
7335,3.4450000000000003
4416,3.9000000000000004
6725,1.802
8058,10.073
8095,2.47295
2019,2.8000000000000003
9251,6.779999999999999
9996,7.4944999999999995
9860,3.4949999999999997
9433,0.888
8376,4.85975
9880,5.369775000000001
486,5.3675999999999995
3093,4.796
822,1.5899999999999999
1945,3.2
7685,1.8
8838,6.159999999999999
9369,6.125175
8891,1.775
8890,5.284750000000001
8841,4.333333333333333
9917,7.537999999999999
6595,3.0549999999999997
515,0.93
9420,1.67
9520,2.9925
2217,9.245
9454,1.795
4543,8.542333333333334
9307,2.265
7482,2.545
8044,1.08
9745,4.4976
514,4.594666666666667
301,1.132
8924,2.035
516,5.84
7527,7.223333333333334
2557,0.9888
4386,4.05
8490,1.9849999999999999
6381,5.5425
5296,6.66
4732,8.166666666666666
5232,5.131500000000001
8487,9.683333333333334
7212,10.899666666666667
6828,3.1750000000000003
8491,0.97
1169,1.11845
1167,10.845633333333334
6858,0.95
8268,1.1
6838,1.4593333333333334
9536,8.83638
9342,1.469
5986,6.3975
9879,1.3999000000000001
6141,6.4825
8571,1.4598
7883,3.025
6845,2.35
6837,1.35
9793,2.1999666666666666
9443,0.92
8942,7.115
7360,1.01
7073,0.94
169,5.597856160471162
9052,2.3057499999999997
2777,1.884
7009,4.413333333333333
2685,1.2999999999999998
5794,1.375
7589,1.3199999999999998
3080,1.15
2988,1.1400000000000001
8940,7.5633333333333335
1446,9.779666666666666
8956,1.345
7958,2.0766666666666667
3022,2.026475
8106,9.026666666666666
1320,3.8533333333333335
7871,1.2855909317062448
765,5.75
309,1.029
7962,3.9766666666666666
413,9.376
9619,0.9395
1619,7.240959999999999
2337,10.005333333333333
7742,0.95
7872,13.259666666666666
2771,3.8466666666666662
531,9.89
196,5.5
3021,0.8999
7950,1.69
4317,6.409000000000001
2376,1.0263333333333333
5914,7.6
5987,11.503666666666668
4038,10.3
4365,1.1
8936,1.308
7486,1.775
2641,1.27
556,3.03
7889,1.9189666666666667
7377,1.875
9321,8.1
7863,7.995
9279,4.049633333333333
6991,3.725
7224,1.315
8388,6.225
7941,2.6710000000000003
8108,1.0
8158,8.408333333333333
1340,4.285
9801,1.375
6849,3.8844999999999996
2971,8.864
6420,2.3075
9862,4.75
3285,1.1768
7375,3.53215
9874,3.2189666666666668
6334,0.976
9127,2.5658000000000003
8569,1.169
414,1.3133333333333332
6527,1.178925
3213,0.949
8230,1.41975
1967,1.7329999999999999
1734,0.945
8826,10.5384
424,1.3299999999999998
8080,1.0
2807,3.6229999999999998
2427,13.444999999999999
667,3.746666666666666
948,2.1399999999999997
7739,4.3100000000000005
9217,1.1396666666666666
8391,1.68725
6461,1.06
3464,3.0
2635,6.833333333333333
8161,11.415428571428572
3090,8.1375
4985,3.25
768,8.986666666666666
3083,6.6975
7378,6.1499999999999995
3465,10.796666666666667
668,5.75
6839,4.0024999999999995
1700,4.05
1903,2.4
3178,6.725
9419,1.245
4804,2.0975
7201,6.163
6840,8.859666666666667
6479,3.572571428571429
594,6.2245
8801,4.5
2481,7.67
9377,4.0
8033,1.045
6989,1.2614999999999998
3938,0.99
5972,3.4916666666666667
423,1.1
9878,8.6948
3023,7.093475
6346,6.883166666666667
5153,6.67
8815,2.1266666666666665
4589,5.925
1481,8.726666666666667
1408,2.46075
5150,11.163333333333332
255,6.208
9538,2.21
9812,4.5
1514,3.9386666666666676
1633,3.88
6277,1.299
4445,5.2438
3827,3.05
6282,2.36
4988,2.376
5988,1.465
4139,14.15
3805,2.6999999999999997
2646,4.224749999999999
9681,7.383979999999999
729,4.94938
4593,3.925
2298,1.245
5154,5.299428571428572
1922,6.633330000000001
7738,1.85
3937,1.15
569,1.3
8171,1.0933333333333335
3171,0.99
8374,4.571666666666666
766,0.99
2345,1.15
8592,2.1
2959,6.65
4904,1.0
4920,3.5687555555555557
7898,6.8
1343,6.1499999999999995
9481,4.993333333333333
3170,2.223333333333333
9997,26.845
9483,8.625
8156,7.12975
7245,1.1
7246,10.409999999999998
2509,5.654000000000001
3939,5.075183333333333
9271,4.089666666666667
1035,24.845
9635,8.08
7727,3.8333333333333335
8404,4.14078
7908,5.3857
6853,1.2830000000000001
8669,5.414142857142857
9552,4.517475
5176,6.6989
1024,7.925000000000001
7651,7.89675
1921,8.6675
4987,10.5
6105,6.016266666666667
3173,8.383333333333333
847,7.74725
3198,4.999
2214,8.972
8372,4.9895
3135,5.1838
9799,7.738527142857143
8105,2.4450000000000003
4228,6.846666666666667
6580,3.455
947,6.683333333333334
422,2.3325
4964,5.836666666666666
8282,1.244
454,1.3399999999999999
9798,1.5999999999999999
6044,2.776666666666667
6868,7.8999999999999995
7713,31.25
7989,2.45
8300,6.545
9740,8.114
949,5.796666666666667
6348,3.2922200000000004
7819,1.05
7910,11.252
7047,6.033333333333334
9073,1.1
946,14.477500000000001
2947,1.3
7909,5.54
6675,1.24
8810,5.925
2336,1.58725
3833,1.1933333333333334
7012,1.7245
9624,9.64
7736,1.1
562,4.253333333333333
9387,8.148
9783,2.925
2403,1.55
7929,1.145
1674,1.315
4364,9.295
1388,1.46
7752,1.8615
7970,4.503333333333334
1670,5.53
6692,1.1
8639,6.0545
9790,1.05
8107,7.464850000000001
9800,4.828
2280,1.112
8338,4.6056333333333335
4320,4.1
4953,5.205
8590,6.020899999999999
1592,1.2890000000000001
9114,2.7549999999999994
5138,1.3
4319,1.7233333333333334
2429,2.45
2033,1.1466663333333333
7479,1.8966666666666665
9110,1.1
2604,1.275
8933,6.3950000000000005
8563,4.220000000000001
2252,9.33
9425,8.354750000000001
1315,1.06
1116,9.681999999999999
3428,2.17
7484,8.0
9913,1.2
4572,1.2445
5945,6.3149999999999995
9208,1.25
7379,1.15
3520,1.175
6365,8.63
4795,6.355
8366,3.62
1033,2.2110000000000003
9482,5.56975
4611,1.3
3266,4.687777775
9765,6.4433333333333325
8650,10.1
1893,5.72
2675,6.21
2107,4.666666666666667
7438,1.09
1193,1.35
598,6.545
4229,9.260000000000002
7538,1.0750000000000002
6912,1.33
9254,3.47
6963,7.974983333333334
1133,5.646666666666667
9911,4.952
355,1.17
9926,1.2445
792,1.15
8984,1.43
1463,3.675
7157,5.37
8794,1.9874999999999998
8220,1.1
5364,1.4
5943,4.433333333333333
8888,5.04
9809,7.2250000000000005
6059,1.49
8056,8.181
6702,1.406
9485,1.12
1691,7.70875
1423,2.9337750000000002
1983,3.5149999999999997
7166,3.7752499999999998
4570,1.2
902,8.4325
1782,8.903
4217,3.0949999999999998
1784,1.17
6705,1.05
1814,1.5433333333333332
6870,5.75995
6123,1.3050000000000002
199,6.795
797,1.37125
1006,4.18
2823,9.76
9802,6.57
9184,6.359666666666667
4175,1.249
8656,3.8758000000000004
8657,1.03
2460,5.379975
3009,1.7475
2539,2.225
7824,3.0
6506,1.2
421,1.6466666666666665
7714,1.245
8655,1.03
5369,6.2218599999999995
5367,8.126625
3982,1.1
7594,6.343333333333334
8267,3.4466666666666668
6156,1.6030666666666666
9627,3.516142857142857
1145,1.1
6203,2.91
6290,1.7162999999999997
1981,1.09
2754,5.894500000000001
2444,1.15
6509,1.179
7446,6.598355555555555
9010,1.7445
7891,5.49
6020,0.86
6603,12.100000000000001
8904,1.0
2045,1.3199999999999998
8969,6.035969979626985
8229,8.916500000000001
7567,7.363333333333333
8134,0.0
8760,1.4397499999999999
4138,1.26495
6362,8.755
7565,5.797857142857142
8896,1.7100000000000002
9093,1.045
725,5.794375
7114,2.1575
1214,4.77111
5376,1.7
8065,0.0
3824,1.2
9400,1.343333333333333
4073,6.526
9000,1.495
2570,5.2082999999999995
9605,4.449928571428571
8260,9.938
3646,6.24
7566,1.0
9319,1.025
9287,1.0
5158,4.459
6297,0.9779
9511,3.495
7521,1.285
5079,4.848714285714286
9288,1.1449500000000001
8679,4.493333333333333
7181,0.0
8963,0.8
8962,0.975
5221,1.58625
435,1.1835
8959,0.8
9394,4.55
4222,1.23
1421,5.301666666666667
7107,4.2540000000000004
9458,6.204285714285715
9472,1.245
1598,0.99
7976,3.03475
7585,0.0
8749,14.245
9164,0.825
964,1.0125
3947,10.82375
7105,6.633333333333333
7766,8.306166666666666
7851,6.966666666666666
8961,9.875428571428571
8210,9.496666666666668
9286,9.799999999999999
7850,11.45
2381,8.925
2746,0.8
446,8.248075
6987,5.44245
3870,3.7225
8291,7.013333333333333
5231,4.985
7399,1.4
6695,11.893333333333333
7108,3.8083333333333336
5940,1.495
7380,8.0
7497,1.25
8533,0.7969
9398,5.535
6537,1.6026666666666667
2799,5.8
1822,1.0919999999999999
6094,27.345
7444,1.2466666666666666
537,1.9654
8455,1.6
909,0.88
866,3.1833333333333336
212,0.0
6988,3.7375000000000003
9824,1.9517499999999999
7450,2.8496666666666663
3568,3.395557142857143
7272,0.84
4016,1.12
6224,6.9
669,7.995
671,7.846666666666667
6806,1.4
702,0.0
703,69.69
744,2.34
746,0.0
8532,0.0
8768,0.0
1608,8.11
782,7.84375
8175,1.335
2626,1.25
8208,5.8999999999999995
9064,1.3
7109,0.85
1442,0.8545
9603,4.477600000000001
8290,7.640000000000001
4587,8.5275
8003,1.4522666666666668
6076,9.38
4875,10.126666666666665
9438,9.863333333333333
7519,4.465
9241,7.55738
9872,5.0
9397,1.0
4018,1.17
796,4.4350000000000005
2416,10.345714285714289
8900,0.85
7520,5.145
6320,0.95
3237,5.0
4077,4.06845
7225,4.27
3074,6.848333333333333
8193,2.7625
6353,7.85
9486,8.94
4017,3.828666666666667
8585,6.19
5342,3.0493333333333337
3201,2.433
9537,1.1
7522,5.305000000000001
9849,6.92
9569,4.6897
6433,5.344566666666666
4495,8.29975
4394,6.695166666666666
6281,1.19
5338,0.97
8205,7.010000000000001
8898,10.308333333333332
2260,3.928142857142857
7730,11.48
8728,0.86
8960,11.9
9290,6.31
9604,5.067500000000001
7487,5.71125
7900,0.829
741,0.81
2567,3.38975
9360,0.95
9706,11.053999999999998
5920,4.959166666666666
1283,4.9
9361,4.000000000000001
2566,6.805000000000001
9376,2.9639999999999995
8353,14.7475
8520,4.0385
9364,0.85
9378,0.83
9359,5.055
7311,0.819
1115,4.0
4461,0.9950000000000001
437,6.433
74,4.711666666666667
3985,0.8
8457,0.886
2568,1.1
2438,9.0945
7885,22.84
6424,1.2345000000000002
9984,1.0084499999999998
9219,3.0433333333333334
9009,1.125
396,0.8
1221,0.8469
9469,0.775
8721,3.0478
870,10.04
22,0.77
7333,2.85
6011,9.0385
3981,1.82
6285,7.9245
5033,7.7575
8903,5.948
1853,1.0596666666666665
8570,0.9225
8083,0.8
9181,12.495
7352,0.98945
1616,0.989725
2983,6.9799999999999995
482,7.140833333333333
363,0.0
3440,8.595624999999998
3878,5.28575
8172,1.9310333333333336
502,1.1345
1490,7.9
9011,1.25
6414,4.077249999999999
3916,1.1
9083,2.24775
76,0.89995
1971,1.3
250,11.032499999999999
9825,0.86
8206,14.5875
8209,5.666666666666667
5013,0.911
828,9.622000000000002
9362,1.0513333333333332
8264,0.9750000000000001
1497,15.5
1334,4.348000000000001
1817,10.976
8309,2.115
3505,1.82
9363,0.83
8214,1.1
20,0.9
901,0.925
179,0.869
3439,0.95
3274,1.1195
8586,0.88
60,1.1205
8207,0.9
4750,5.913333333333334
4493,0.94
4315,1.5630000000000002
7717,1.0
8174,0.95
6861,4.943333333333333
181,4.078422000000001
3071,9.320825000000001
7152,6.354
1610,5.096725
9452,6.199750000000001
9620,7.559233333333334
7655,1.15
4819,4.036
784,6.717975000000001
8654,2.13
6096,10.587
9468,0.9450000000000001
7086,9.785
7280,4.2795000000000005
2088,8.770833333333334
6751,0.85
3480,4.550655555555554
3628,2.0563333333333333
9713,2.28198
7238,3.6284833333333335
8605,1.596
9082,1.71
9057,0.9895
9078,9.978333333333333
9763,3.746
1721,7.825
8548,0.9
7149,4.792416666666667
743,0.92
3500,4.122222222222223
1686,6.538000000000001
9137,2.24
6743,8.168000000000001
3898,0.91
3896,0.905
9928,0.9399
5274,3.0098623807761964
2962,2.025
1787,7.371666666666667
5004,3.0723
1527,4.1308
6462,8.525
2704,2.235
9455,9.899666666666667
5341,7.28
3527,6.55
8273,6.4874975
390,1.335
9778,2.96725
9822,1.9000000000000001
6707,10.333333333333334
318,1.4933333333333334
7057,1.4999666666666667
4521,1.1915
1215,8.475
1939,0.99
7715,0.8999
7662,6.646333333333334
4448,8.72
3955,1.4849999999999999
9664,6.04125
8450,2.8
6371,2.57845
6899,1.9449999999999998
718,6.636666666666667
6484,1.175
5160,1.5
2458,16.963333333333335
6984,0.9359500000000001
3267,7.42
2878,7.3248750000000005
7200,1.4435
661,1.395
6576,2.415
8198,7.253333333333333
1457,1.1589666666666667
3613,3.9450000000000003
369,5.940833333333333
7946,1.8125
5918,1.0
7657,4.245
8453,1.7380000000000002
6880,1.05
6640,1.5950000000000002
9601,2.5875
8077,3.05975
6632,11.459999999999999
7882,4.664225
8004,1.6
4646,3.80024
8104,3.9579999999999997
2411,1.055
2077,2.1148333333333333
9813,9.785
8317,5.390999999999999
6894,1.699
9876,4.675966666666667
3360,0.95
8189,1.495
2228,1.6335000000000002
9453,7.99318
8658,2.1599999999999997
8023,1.395
6722,4.1899999999999995
2489,7.511749999999999
8873,0.969
736,6.633333333333333
4456,9.148333333333333
7581,5.626666666666666
821,1.42
497,7.153333333333333
6635,12.775428571428572
8988,6.5025
7701,0.925
3225,2.37225
5117,1.65
7690,11.181333333333333
8076,9.329500000000001
3268,1.4
2595,0.93
6891,10.999666666666668
4123,6.0
9198,1.05
9843,4.3058
658,0.0
6329,2.5265625000000003
1659,1.00375
8402,6.327545454545454
4559,1.135
7903,1.1233333333333333
1618,6.01798
7876,2.93475
2328,6.705555555555556
2417,5.5
